video_id,video_titulo,comentario,idioma,data_coleta,comentario_limpo,sentimento,score,modelo_utilizado
i0Ma4Kw3kCQ,YouTube Creator Awards,Soon I have mine also!!..keep believing and keep dreaming.,et,2025-10-30,soon i have mine also keep believing and keep dreaming,positivo,0.6248463988304138,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,"que felicidad algún día estaremos recibiendo, reconocimiento de tanto trabajo 💪💪💪What happiness one day we will be receiving, recognition of so much work",en,2025-10-30,que felicidad algún día estaremos recibiendo reconocimiento de tanto trabajo :flexed biceps::flexed biceps::flexed biceps:what happiness one day we will be receiving recognition of so much work,positivo,0.7070727348327637,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,zoo kawg,pl,2025-10-30,zoo kawg,positivo,0.34636032581329346,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,😭💔🥺🔥,en,2025-10-30,:loudly crying face::broken heart::pleading face::fire:,negativo,0.6342554688453674,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,🙏🙏,da,2025-10-30,:folded hands::folded hands:,neutro,0.2980714738368988,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,So I can get the YouTube one day maybe I'll get there,en,2025-10-30,so i can get the youtube one day maybe i ll get there,neutro,0.3467746675014496,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,OMG I wish I be famous,en,2025-10-30,omg i wish i be famous,positivo,0.24488116800785065,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,"hi youtuber, I'm new to this youtube, I hope to get your guidance and support, thanks to the subscribers",en,2025-10-30,hi youtuber i m new to this youtube i hope to get your guidance and support thanks to the subscribers,positivo,0.6243808269500732,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,It's my dream 😍🥰💯🔥,en,2025-10-30,it s my dream :smiling face with heart eyes::smiling face with hearts::hundred points::fire:,positivo,0.5896731615066528,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,"Thank you to all the people for surpassing 100,000 subscribers. But I don't have a message or a code to claim the silver button. What should I do? ▶️",en,2025-10-30,thank you to all the people for surpassing subscribers but i don t have a message or a code to claim the silver button what should i do :play button:,neutro,0.25123080611228943,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I can’t wait 😢,en,2025-10-30,i can t wait :crying face:,positivo,0.21963363885879517,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,hoping to have one of these someday,en,2025-10-30,hoping to have one of these someday,positivo,0.36693042516708374,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Wow 👏👏👏 congrats.,en,2025-10-30,wow :clapping hands::clapping hands::clapping hands: congrats,negativo,0.41754335165023804,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,This is the thing I wanted so much but I know I'll never have it,en,2025-10-30,this is the thing i wanted so much but i know i ll never have it,positivo,0.38250404596328735,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Wow! Congratulations to everyone ❤,en,2025-10-30,wow congratulations to everyone :red heart:,positivo,0.7881688475608826,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Try you will be one of those one day   ان شاءالله,en,2025-10-30,try you will be one of those one day,negativo,0.24188411235809326,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,"Here’s to all my fellow vegan creators and our subscribers! 🎉
🎥✨💃🏻🌱❤️",en,2025-10-30,here s to all my fellow vegan creators and our subscribers :party popper: :movie camera::sparkles::woman dancing light skin tone::seedling::red heart:,positivo,0.4770003855228424,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Amazing 😍,en,2025-10-30,amazing :smiling face with heart eyes:,positivo,0.7630942463874817,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I wish I have one of them 😢,en,2025-10-30,i wish i have one of them :crying face:,neutro,0.2862023115158081,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Kapan ya bisa dapet silver😔,id,2025-10-30,kapan ya bisa dapet silver:pensive face:,neutro,0.3037433922290802,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations,en,2025-10-30,congratulations,positivo,0.4884554445743561,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,One day i will get😘,en,2025-10-30,one day i will get:face blowing a kiss:,positivo,0.336085706949234,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,MY DREAM BIGEST YOUTUBER ❤‍🩹❤‍🩹❤‍🩹❤🥺,en,2025-10-30,my dream bigest youtuber :mending heart::mending heart::mending heart::red heart::pleading face:,positivo,0.661821186542511,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,👏👏👏,en,2025-10-30,:clapping hands::clapping hands::clapping hands:,negativo,0.34923824667930603,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I like this❤️,en,2025-10-30,i like this:red heart:,positivo,0.6333758234977722,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,InshaAllah ill get this Soon Ameen.,nl,2025-10-30,inshaallah ill get this soon ameen,negativo,0.40063756704330444,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,"MERA BHI HOGA , JAI HIND",id,2025-10-30,mera bhi hoga jai hind,negativo,0.37564417719841003,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations 👏,en,2025-10-30,congratulations :clapping hands:,negativo,0.35405978560447693,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,This award is my dream ❤️ and my wish,en,2025-10-30,this award is my dream :red heart: and my wish,positivo,0.8387121558189392,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,nice🥰🥰🥰🥰😍😇,en,2025-10-30,nice:smiling face with hearts::smiling face with hearts::smiling face with hearts::smiling face with hearts::smiling face with heart eyes::smiling face with halo:,positivo,0.44492968916893005,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Oooooo çok havalı 😍,en,2025-10-30,oooooo çok haval :smiling face with heart eyes:,negativo,0.32612746953964233,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Thanks so much 💕,en,2025-10-30,thanks so much :two hearts:,positivo,0.5638829469680786,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Why i not one from thos people😢😢😢😢,en,2025-10-30,why i not one from thos people:crying face::crying face::crying face::crying face:,negativo,0.5575690865516663,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,😭😭😭😭  🤩🤩🤩🤩🥺😍😍🤩 congratulation 👍🏻👍🏻👍🏻 can i like this?,en,2025-10-30,:loudly crying face::loudly crying face::loudly crying face::loudly crying face: :star struck::star struck::star struck::star struck::pleading face::smiling face with heart eyes::smiling face with heart eyes::star struck: congratulation :thumbs up light skin tone::thumbs up light skin tone::thumbs up light skin tone: can i like this,negativo,0.3249332904815674,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,❤ LOVE YOUTUBE,en,2025-10-30,:red heart: love youtube,positivo,0.5742979645729065,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,😇,en,2025-10-30,:smiling face with halo:,negativo,0.22251597046852112,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,😔 I'm trying 2 years I never win single award..,en,2025-10-30,:pensive face: i m trying years i never win single award,negativo,0.5270094871520996,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,💕❤️❤️💕💕❤️❤️💕💕❤️💕💕,en,2025-10-30,:two hearts::red heart::red heart::two hearts::two hearts::red heart::red heart::two hearts::two hearts::red heart::two hearts::two hearts:,negativo,0.3363456130027771,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,This play button is my dream 🥰🥰,en,2025-10-30,this play button is my dream :smiling face with hearts::smiling face with hearts:,positivo,0.7588779330253601,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,THAT'S NICE,en,2025-10-30,that s nice,neutro,0.35385414958000183,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Bizga ham nasib qilsin,tl,2025-10-30,bizga ham nasib qilsin,positivo,0.32974904775619507,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,প্লে বাটন স্বপ্ন প্লে বাটন কখন পাবো  ☺️,en,2025-10-30,:smiling face:,negativo,0.31108343601226807,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Very nice,cs,2025-10-30,very nice,positivo,0.6515335440635681,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I just wish one day I will hold mine,en,2025-10-30,i just wish one day i will hold mine,positivo,0.3313102126121521,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,🫡🫡🫡💖💖❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥💯💯✌️✌️,en,2025-10-30,:saluting face::saluting face::saluting face::sparkling heart::sparkling heart::heart on fire::heart on fire::heart on fire::heart on fire::hundred points::hundred points::victory hand::victory hand:,positivo,0.4560844600200653,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I finally am getting mine and it is all thanks to my fans.,en,2025-10-30,i finally am getting mine and it is all thanks to my fans,positivo,0.7947763204574585,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations 🎊 👏 💐 its for your Hard work.,en,2025-10-30,congratulations :confetti ball: :clapping hands: :bouquet: its for your hard work,positivo,0.23299917578697205,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Channel ko kaise kar sakte hain YouTube channel,fi,2025-10-30,channel ko kaise kar sakte hain youtube channel,positivo,0.2971651256084442,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Just created my channel and starting to figure out how all this works. I hope to also get this one day. I will first take on the challenge of building a great community.,en,2025-10-30,just created my channel and starting to figure out how all this works i hope to also get this one day i will first take on the challenge of building a great community,positivo,0.7171116471290588,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations 🎉🎉🎉🎉🎉,en,2025-10-30,congratulations :party popper::party popper::party popper::party popper::party popper:,positivo,0.32605594396591187,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Hope i can get it,nl,2025-10-30,hope i can get it,positivo,0.3089776635169983,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I need,af,2025-10-30,i need,positivo,0.5236399173736572,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Love it,sl,2025-10-30,love it,positivo,0.8348286747932434,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,"I hope someday... Aku seperti mereka. Aku masih tahap belajar, dan tanpa sengaja melakukan kesalahan 😔. Karena aku masih pemula dan terbatas dalam berbahasa inggris.. Akuingin sukses seperti mereka karena  cita cita ku, salah satunya membantu keluarga dan orang yang membutuhkan. Semoga aku bisa seperti mereka, aamiin.. Selamat yaa buat teman teman yang sudah sukses.. Semoga semakin jaya..",id,2025-10-30,i hope someday aku seperti mereka aku masih tahap belajar dan tanpa sengaja melakukan kesalahan :pensive face: karena aku masih pemula dan terbatas dalam berbahasa inggris akuingin sukses seperti mereka karena cita cita ku salah satunya membantu keluarga dan orang yang membutuhkan semoga aku bisa seperti mereka aamiin selamat yaa buat teman teman yang sudah sukses semoga semakin jaya,positivo,0.4807101786136627,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,My help,cy,2025-10-30,my help,positivo,0.4970216453075409,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Nice,pl,2025-10-30,nice,positivo,0.4368410110473633,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Hope to hit this one day,en,2025-10-30,hope to hit this one day,negativo,0.361492782831192,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,"I wish I could have one of these, or have all of them. My biggest hope.",en,2025-10-30,i wish i could have one of these or have all of them my biggest hope,positivo,0.3634553849697113,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I am waiting my turn,cy,2025-10-30,i am waiting my turn,neutro,0.2372332662343979,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,My goal so And SUbsCriBed thank u,en,2025-10-30,my goal so and subscribed thank u,positivo,0.6651890873908997,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Daqui a pouco chega minha vez!! Eu acredito! * - *,pt,2025-10-30,daqui a pouco chega minha vez eu acredito,neutro,0.3461996912956238,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,dona âm thực đồng quê.helo you .xin chào cả nhà,vi,2025-10-30,dona âm th c ng quê helo you xin chào c nhà,negativo,0.5182530283927917,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations 🎉🎉🎉,en,2025-10-30,congratulations :party popper::party popper::party popper:,positivo,0.3459358513355255,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Can I have one,en,2025-10-30,can i have one,neutro,0.2264714539051056,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,"Just never give up, one or the other day y'all content creator will reach that goal. Just don't give up :)",en,2025-10-30,just never give up one or the other day y all content creator will reach that goal just don t give up :,positivo,0.4170171320438385,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,One day i get one of that💟🙏,en,2025-10-30,one day i get one of that:heart decoration::folded hands:,negativo,0.250383198261261,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Wow cool,pl,2025-10-30,wow cool,positivo,0.7820494174957275,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Who gives diamond 10m subscribe,en,2025-10-30,who gives diamond m subscribe,positivo,0.2730609178543091,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Good vdo,so,2025-10-30,good vdo,positivo,0.49830949306488037,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,One day am acchive this💪,en,2025-10-30,one day am acchive this:flexed biceps:,negativo,0.5429636836051941,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I Actually Received My Silver Play Button Thank You,en,2025-10-30,i actually received my silver play button thank you,positivo,0.5243118405342102,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,YouTube please my channels monetize 🙏🙏🙏🙏🙏🙏🙏🙏🙏,en,2025-10-30,youtube please my channels monetize :folded hands::folded hands::folded hands::folded hands::folded hands::folded hands::folded hands::folded hands::folded hands:,negativo,0.3538855314254761,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Dream build❤,en,2025-10-30,dream build:red heart:,positivo,0.44766077399253845,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Wow👌👌👌❤,en,2025-10-30,wow:ok hand::ok hand::ok hand::red heart:,positivo,0.506547212600708,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Its my channle i appearance youtube. You tude is the dest,en,2025-10-30,its my channle i appearance youtube you tude is the dest,positivo,0.3335449993610382,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I hope one day ❤️,en,2025-10-30,i hope one day :red heart:,positivo,0.3189641535282135,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I wish to have it someday soon 🙁,en,2025-10-30,i wish to have it someday soon :slightly frowning face:,neutro,0.5681551694869995,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Love you 💔💔💔🇳🇵,nl,2025-10-30,love you :broken heart::broken heart::broken heart::nepal:,positivo,0.32624250650405884,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,"I am not even getting 1000 subscribes, it seems the channel will have to be closed.😣🙏🙏


congratulation🎉",en,2025-10-30,i am not even getting subscribes it seems the channel will have to be closed :persevering face::folded hands::folded hands: congratulation:party popper:,negativo,0.672873854637146,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations 🎉,en,2025-10-30,congratulations :party popper:,positivo,0.41222941875457764,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Wow. Espero poder conseguirlos algún día 🙏,es,2025-10-30,wow espero poder conseguirlos algún día :folded hands:,positivo,0.6882197856903076,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I think I have a very long way to take 1 in them... Working hard for wonderful content... But not getting good views🥲🥲🥲❤️❤️❤️✌️✌️✌️🙏🙏🙏,en,2025-10-30,i think i have a very long way to take in them working hard for wonderful content but not getting good views:smiling face with tear::smiling face with tear::smiling face with tear::red heart::red heart::red heart::victory hand::victory hand::victory hand::folded hands::folded hands::folded hands:,neutro,0.43468087911605835,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Op nice video,nl,2025-10-30,op nice video,positivo,0.35941851139068604,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I want one of these I only have 178 subscribers 😪,en,2025-10-30,i want one of these i only have subscribers :sleepy face:,negativo,0.3150293231010437,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Nice video,it,2025-10-30,nice video,positivo,0.4692579507827759,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Hope I get this someday ❤❤❤💥,en,2025-10-30,hope i get this someday :red heart::red heart::red heart::collision:,positivo,0.3923083245754242,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations everyone I dream 1millon subscribe,en,2025-10-30,congratulations everyone i dream millon subscribe,positivo,0.6546351909637451,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I'm on my way,cy,2025-10-30,i m on my way,positivo,0.4139021933078766,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I just can’t wait to get this stage on YouTube . But YouTube has been reducing my watch hours of late 😢please who else is experiencing this,en,2025-10-30,i just can t wait to get this stage on youtube but youtube has been reducing my watch hours of late :crying face:please who else is experiencing this,negativo,0.37003058195114136,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Wow 💕 💕 💕,en,2025-10-30,wow :two hearts: :two hearts: :two hearts:,positivo,0.33389773964881897,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations all friend 📸😍,en,2025-10-30,congratulations all friend :camera with flash::smiling face with heart eyes:,positivo,0.5110801458358765,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,YouTube help me please 😓😓😓😭😭😭😭,en,2025-10-30,youtube help me please :downcast face with sweat::downcast face with sweat::downcast face with sweat::loudly crying face::loudly crying face::loudly crying face::loudly crying face:,negativo,0.5029798746109009,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,How to get it 😍,en,2025-10-30,how to get it :smiling face with heart eyes:,positivo,0.36476564407348633,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I wish mujhe bhe ek din success ho,en,2025-10-30,i wish mujhe bhe ek din success ho,positivo,0.40506383776664734,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,When  can I be like them outdoors😘,en,2025-10-30,when can i be like them outdoors:face blowing a kiss:,neutro,0.26674753427505493,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,This is the precious thing that i wanted to but i don't know when I will achieve it,en,2025-10-30,this is the precious thing that i wanted to but i don t know when i will achieve it,positivo,0.6971453428268433,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,"Sana All ,😘 I Love it",en,2025-10-30,sana all :face blowing a kiss: i love it,positivo,0.7843750715255737,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,One day I’ll make it ☝🏼,en,2025-10-30,one day i ll make it :index pointing up medium light skin tone:,neutro,0.25377291440963745,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Good 👍,en,2025-10-30,good :thumbs up:,positivo,0.4384463131427765,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulation 🥀,en,2025-10-30,congratulation :wilted flower:,positivo,0.38907644152641296,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Good luck🤝,so,2025-10-30,good luck:handshake:,positivo,0.27695563435554504,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I dont when but i know how we will get here... My future is pregnant...,en,2025-10-30,i dont when but i know how we will get here my future is pregnant,neutro,0.31510940194129944,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Cant wait to get here...,en,2025-10-30,cant wait to get here,negativo,0.31105247139930725,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations 🎉🎉,en,2025-10-30,congratulations :party popper::party popper:,positivo,0.3564979135990143,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,"Wow, very beautiful, I wish I would",en,2025-10-30,wow very beautiful i wish i would,positivo,0.8217271566390991,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Sapot Meee Plzzzzzz,hu,2025-10-30,sapot meee plzzzzzz,positivo,0.2823343276977539,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations all of you 🙌,en,2025-10-30,congratulations all of you :raising hands:,positivo,0.6224862933158875,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Loved it,sl,2025-10-30,loved it,positivo,0.637915313243866,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,_good job_,so,2025-10-30,good job,positivo,0.5159298777580261,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,"This moment is priceless , am waiting for that precious moment 🤩🤩",en,2025-10-30,this moment is priceless am waiting for that precious moment :star struck::star struck:,positivo,0.583255410194397,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,OP video,af,2025-10-30,op video,positivo,0.2708590030670166,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Omg this will be a dream come true🥺🤍,en,2025-10-30,omg this will be a dream come true:pleading face::white heart:,positivo,0.5195463299751282,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Sueño con el dia que me envien en Mio 🙏,es,2025-10-30,sueño con el dia que me envien en mio :folded hands:,positivo,0.564131498336792,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,My dreams,cy,2025-10-30,my dreams,positivo,0.5455655455589294,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Subscribe  karo,hr,2025-10-30,subscribe karo,positivo,0.2570958733558655,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,So Thanks I am ....🗣💏,en,2025-10-30,so thanks i am :speaking head::kiss:,positivo,0.3054075837135315,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Oneday inshallah I get this award,en,2025-10-30,oneday inshallah i get this award,positivo,0.3555958569049835,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations to all🤩💕,en,2025-10-30,congratulations to all:star struck::two hearts:,negativo,0.7272634506225586,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I wish YouTube give me this,en,2025-10-30,i wish youtube give me this,negativo,0.29793256521224976,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Wao it's amazing,sw,2025-10-30,wao it s amazing,positivo,0.6476997137069702,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,I've got a long way to go but I hope I'll be where you are now. ! ,en,2025-10-30,i ve got a long way to go but i hope i ll be where you are now,positivo,0.4106904864311218,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,Hopefully someday ✊🏻,en,2025-10-30,hopefully someday :raised fist light skin tone:,neutro,0.4076833426952362,nlptown/bert-base-multilingual-uncased-sentiment
i0Ma4Kw3kCQ,YouTube Creator Awards,🌹🌹🌹🌹🌹,cs,2025-10-30,:rose::rose::rose::rose::rose:,negativo,0.22907553613185883,nlptown/bert-base-multilingual-uncased-sentiment
