video_id,video_titulo,comentario,idioma,data_coleta
i0Ma4Kw3kCQ,YouTube Creator Awards,Very nice,cs,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I just wish one day I will hold mine,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,🫡🫡🫡💖💖❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥💯💯✌️✌️,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I finally am getting mine and it is all thanks to my fans.,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations 🎊 👏 💐 its for your Hard work.,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Channel ko kaise kar sakte hain YouTube channel,fi,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Just created my channel and starting to figure out how all this works. I hope to also get this one day. I will first take on the challenge of building a great community.,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations 🎉🎉🎉🎉🎉,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Hope i can get it,nl,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I need,af,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Love it,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"I hope someday... Aku seperti mereka. Aku masih tahap belajar, dan tanpa sengaja melakukan kesalahan 😔. Karena aku masih pemula dan terbatas dalam berbahasa inggris.. Akuingin sukses seperti mereka karena  cita cita ku, salah satunya membantu keluarga dan orang yang membutuhkan. Semoga aku bisa seperti mereka, aamiin.. Selamat yaa buat teman teman yang sudah sukses.. Semoga semakin jaya..",id,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,My help,cy,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Nice,ro,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Hope to hit this one day,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"I wish I could have one of these, or have all of them. My biggest hope.",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I am waiting my turn,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,My goal so And SUbsCriBed thank u,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Daqui a pouco chega minha vez!! Eu acredito! * - *,pt,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,dona âm thực đồng quê.helo you .xin chào cả nhà,vi,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations 🎉🎉🎉,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Can I have one,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"Just never give up, one or the other day y'all content creator will reach that goal. Just don't give up :)",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,One day i get one of that💟🙏,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Wow cool,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Who gives diamond 10m subscribe,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Good vdo,af,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,One day am acchive this💪,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I Actually Received My Silver Play Button Thank You,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,YouTube please my channels monetize 🙏🙏🙏🙏🙏🙏🙏🙏🙏,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Dream build❤,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Wow👌👌👌❤,pl,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Its my channle i appearance youtube. You tude is the dest,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I hope one day ❤️,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I wish to have it someday soon 🙁,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Love you 💔💔💔🇳🇵,cs,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"I am not even getting 1000 subscribes, it seems the channel will have to be closed.😣🙏🙏


congratulation🎉",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations 🎉,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Wow. Espero poder conseguirlos algún día 🙏,es,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I think I have a very long way to take 1 in them... Working hard for wonderful content... But not getting good views🥲🥲🥲❤️❤️❤️✌️✌️✌️🙏🙏🙏,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Op nice video,hr,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I want one of these I only have 178 subscribers 😪,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Nice video,it,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Hope I get this someday ❤❤❤💥,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations everyone I dream 1millon subscribe,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I'm on my way,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I just can’t wait to get this stage on YouTube . But YouTube has been reducing my watch hours of late 😢please who else is experiencing this,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Wow 💕 💕 💕,pl,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations all friend 📸😍,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,YouTube help me please 😓😓😓😭😭😭😭,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,How to get it 😍,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I wish mujhe bhe ek din success ho,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,When  can I be like them outdoors😘,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,This is the precious thing that i wanted to but i don't know when I will achieve it,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"Sana All ,😘 I Love it",it,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,One day I’ll make it ☝🏼,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Good 👍,so,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulation 🥀,tl,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Good luck🤝,so,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I dont when but i know how we will get here... My future is pregnant...,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Cant wait to get here...,nl,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations 🎉🎉,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"Wow, very beautiful, I wish I would",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Sapot Meee Plzzzzzz,it,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations all of you 🙌,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Loved it,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,_good job_,so,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"This moment is priceless , am waiting for that precious moment 🤩🤩",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,OP video,pt,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Omg this will be a dream come true🥺🤍,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Sueño con el dia que me envien en Mio 🙏,es,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,My dreams,cy,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Subscribe  karo,hr,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,So Thanks I am ....🗣💏,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Oneday inshallah I get this award,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations to all🤩💕,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I wish YouTube give me this,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Wao it's amazing,sw,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I've got a long way to go but I hope I'll be where you are now. ! ,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Hopefully someday ✊🏻,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,🌹🌹🌹🌹🌹,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I hope one day it my day😂,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"I will want to ,let me wish everyone reading this all the best in our journeys 🧡🧡🧡",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,sonho que irei alcançar 😍🙏 tudo tem o seu tempo ✨,pt,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Super 👌,id,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,The one guys who cut it💀,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,🥰🥰🥰,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"Just Hoping for ""One Day"" To ""Day One""🤞",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,🥺🥺🥺,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Đẹp quá đi. Mơ ước của tui được làm youtube.,vi,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Omg 😱 very nice,cs,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Please I need iphone,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Wonderful,de,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congrats to Everyone...🙏🙏,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"Dear YouTuber
  Please🙏
  One of the prizes❤‍🔥
  That would be very nice🌺",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I want but when 🥺,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,One day acheive this award YouTube 🥀,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I wish your dream come true !!,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Every YouTube's dream 😔😔😔,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,A real dream.,ro,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,10k in 3 months 🔥 I am chasing you anyhow 🔥😍,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Amazing,sw,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"enthusiasm for you expert creators, I commend all of your talents💪🔥🔥🔥",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations 🎉🎉🎉🎉🎉🎉🎉,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I am student poor...but I am still working on my channel..m,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,One day 🥰 in sha allah,so,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Every channel persons dream 😍❤️❤️,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congrats to everyone who get the award 😊😊,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I hope to reach 100 000 subscribers next year!!),en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,ان شاء اللہ  one day I am also success,so,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,nice youtube,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,🥰🥰😍❤️❤️❤️,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"I don't  know, when I get like those one! If I have.  😔",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congrats to everyone,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Ek hamare bhi bhijava do,hr,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"ইউটিউব, ইনশাআল্লাহ্‌ একদিন আমার ঠিকানাতেও তুমি এগুলো পাঠাবা... মিলিয়ে নিয়ো!",bn,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I need it,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I can’t wait 🇹🇿🥰🥰🥰,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I also need this 🙏🙏🙏😭😭,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I want,sw,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,❤❤❤❤,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Inshallah one we receive this award,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,First YouTube button how many subscribers do we have to then we will get,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,My dream my play botton,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Wow we are coming by the grace of God 💪,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"Sub sub
Please",et,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Hello  sir ji,fi,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Aku harap suatu saat aku bisa memilikinya.. aamiin 🤲,id,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Nice 👍,ro,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,A de 1 milhão pra mim já está ótimo,pt,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,जो इस time मेरा comment पढ़ रहा है या रही है हम सब  एक दूसरे के लिए अनजान हैं फिर भी भगवान से प्रार्थना करती हूं कि आप और आपके परिवार हमेशा खुश रहे🙏🏻🙏🏻,hi,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,MY dream 😵😓 can give me also,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"Wow,exciting,how i wish 😇😇😇🥰🥰🥰",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"Oh my god I want it toooooo.. Me with 400 subscriber, may I get a ""papercraft youtube button""???? 😆😆😆😆😆😆",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Do we really get real diamonds with diamond play button,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I will also make it one day❤❤❤❤,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Wishing for the right time,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,🥰🥰 someday 🙏,so,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,congrats everyone who got the award♥️,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Espero algun dia tener una,es,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,one day we will get it too 🔥🔥🔥,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,in a few days we will,cy,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Wow Amazing,pl,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,this will be my goal 😍,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"I hope you reach 100,000 subscribers",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,ប្រឹងតស៊ូទាន់តែបានវា។,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I wish I can get this too 🤗,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"So do I get this when I reach 1,000 SUBS??",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Gj,sq,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I'M SO EXCITED TO GET ONE!,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"Congrats to everyone who got one, hope to get one too",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,this good  youtube award,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,❤️🙏,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Nic YouTube,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,When would i get this button😪,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Bad luck my life 😔,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,😍😍😍😍😍😍,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations 🎉👏👏🤝 to everyone ♥️🙏💫💫,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations. You deserve it all. Wishing too.,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,MUJAY BI CHAHIYA,cy,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Mine is coming in the next few weeks and I’m so humbled!,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Kemey ke selam do asmelash gebremariam gebrezabher Eye,id,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,❤❤❤❤🎞🎞🎞,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Thank you iam Coming soon gold button.,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulation to everyone 😊,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I want plaque too. One day.,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,This is my dream🤩🤩,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I WILL LOVE TO HOLD 1,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Thank you so much and congregation guy's,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,One day…. Maybe 😊,so,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Help me garbi administration,lt,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Ok,af,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,😍😍😍😍,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,How many subscribers are needed for open the live stream..!,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Super surprise,fr,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I want this All 😫 💞💥❤❤❤,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Wow wonderful ❤️🥰❤️🥰❤️❤️🥰🥰,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Woow,pl,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I hope mine will grow just like yours 🥺🥰 such an inspiration for all small youtubers ☺️,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Hola,tr,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Ya rab ya rab my god help me please,cy,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congrats to all & Remember my name I will get it soon❤,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Upcoming 😢,tl,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations sister g and brother g God bless more and more 🙏🙏,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,One Day insha Allah,so,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,👌👌,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations 🎊 👏 💐 🥳 🎊 To all,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Yas my Dream 😍 ✨️ ❤️,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Nice !!,ro,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Someday makuha din kita.l love it,id,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Success,it,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Guuas 1k,et,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,1 k kardo,tr,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,1k kardo,tr,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,1K kardo,lt,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I also want but my subscriber is not increase 😭😭,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Good night friends,af,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Amazing🥰🥰,sw,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"Do good, have good 👍 subscribe",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I also want this opportunity...😔😔😔,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"To everyone who’s watching this, your channel is going up❤",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,i hope one day i can get this also😂,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,somethey. 🙏🙏🙏,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,🔥🎉🍾💯,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Best happy ness,fr,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Hi YouTube,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I have no any of them,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Wow 😳,pl,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,i got it,hr,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Waiting for any button...😊😊,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations for all,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"Assalam-u-alikum 🔥🔥🔥
Maray chanal par ap ko ak help milsakti  ha 🔥🔥🔥🔥🔥🔥
Famal Zaib kay name say hai chanal 🌟🌟🌟🌟🌟🔥🔥🔥",tl,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Bravo creator,it,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Ko,sq,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"I NEED ALSO i need your help ,God bless you Thank you for your subscriber's .🙏😇😇😇",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,عقبال عندي انشالله,ar,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,@sagorff2.0,cy,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"To someone reading this comment right now I'm at 1K subscribers, but I believe one day I'll get this in Jesus name 🙏 you too you can.",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,My channel,cy,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I just hit 130 subscriber and i am waiting for 100k,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations to everyone,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Good 👍💯,so,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations to the winners,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Why there is no indian youtuber,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Thanks YouTube,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,আলহামদুলিল্লাহ,bn,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations to all Youtubers this award,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,My dream 🥺,cy,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Nice video  jai bhim nmho buddha sathiyo |@a.n.v.kenwal VLOG,sw,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,💝💝💝,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Video very nice 🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂,cs,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"I am the new, the real and the last king of Wukares and I will Own Youtube Soon 👑",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I was happy when my golden play button came,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Keren....,de,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,hopefully me and all of us can get,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,❤️❤️❤️❤️❤️,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"Wahh,,Hebat kalian,aku jadi pengen",id,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Silver diamond pana mara sapna hai ak din pura ho ga,id,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Isa pana,tl,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Mara bhi sapna hai,sw,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Do you get play buttons in South Africa,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Please send me gift,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,โล่แบบเก่าสวยมากครับ❤,th,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,One Day Inshallah 😍,so,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,🥰❤️,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Felicidades 👏,pt,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,😥😥😥🙏🙏🙏🙏🙏,indefinido,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Miss you play botun,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Wadodo woowowo 🙏🏽❣️,pl,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I need that 🤣🤣,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Subscribe karo,hr,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,My dream 😍 😫 ♥ 💖 💓,cy,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,It's my Life's Dream😊❤,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,ops i think everyone want this,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"I also wanted to experience the feeling of touching and even hugging the YouTuber plague, however even if i don't, im still so much blessed I recently started my own Channel though it was like walking in the dark cause there's no one guiding me with my trouble with all the details going on, but I am taking it lightly, its really fun, 🥰, God bless everyone, I wish you all Success in your Channel, Congratulations 👏",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Dream 😇😍,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Bismillah semoga 100rb subscriber bisa dapat ini,id,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,someday,so,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,I'll  win this award one day INSHAALLAH 👍👍♥️♥️👌👌🙏,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,"I'd
 didn't 
 received
Yet
😢",en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,Congratulations 🎊🎉🎈🍾 to everyone….Soonest I will get mine,en,2025-10-23
i0Ma4Kw3kCQ,YouTube Creator Awards,ยินดีด้วยครับ,th,2025-10-23
